Hour,Timestamp,Busyness Predicted,Taxi Zone ID
23,1690840800.0,-0.3812403490643506,211
0,1690758000.0,-0.8023690855418071,224
1,1690761600.0,-0.850383763334961,224
2,1690765200.0,-0.8538848335907123,224
3,1690768800.0,-0.8424813476148381,224
4,1690772400.0,-0.9125027527298546,224
5,1690776000.0,-0.9118025386787046,224
6,1690779600.0,-0.8894957196206351,224
7,1690783200.0,-0.868889420401073,224
8,1690786800.0,-0.8515841302797905,224
9,1690790400.0,-0.8195743450843537,224
10,1690794000.0,-0.7894651408848968,224
11,1690797600.0,-0.7947667615578908,224
12,1690801200.0,-0.7560549275871608,224
13,1690804800.0,-0.7406502184618571,224
14,1690808400.0,-0.7114412894710213,224
15,1690812000.0,-0.7243452341279314,224
16,1690815600.0,-0.7212442861871234,224
17,1690819200.0,-0.6917352654600812,224
18,1690822800.0,-0.6858334613146726,224
19,1690826400.0,-0.6774308927008704,224
20,1690830000.0,-0.6534235538042934,224
21,1690833600.0,-0.6601256025795877,224
22,1690837200.0,-0.6628264282054527,224
23,1690840800.0,-0.704339118380784,224
0,1690758000.0,-0.08588789747611607,229
1,1690761600.0,-0.51502831561432,229
2,1690765200.0,-0.748746832361208,229
3,1690768800.0,-0.8338234713299268,229
4,1690772400.0,-0.8324678272927245,229
5,1690776000.0,-0.8368796352056362,229
6,1690779600.0,-0.7236450200767811,229
7,1690783200.0,-0.426054048337961,229
8,1690786800.0,-0.10435570712382831,229
9,1690790400.0,0.18713339931211206,229
10,1690794000.0,0.2345478936328518,229
11,1690797600.0,0.45141418833193137,229
12,1690801200.0,0.5257369083325845,229
13,1690804800.0,0.5902566316171353,229
14,1690808400.0,0.6529758044844429,229
15,1690812000.0,0.7330002674730333,229
16,1690815600.0,0.7347007873115408,229
17,1690819200.0,1.0435952144474994,229
18,1690822800.0,0.9489662869634915,229
19,1690826400.0,0.9184569604490918,229
20,1690830000.0,0.9195572968151848,229
21,1690833600.0,0.9549681216876356,229
22,1690837200.0,0.8283240209906048,229
23,1690840800.0,0.3256844204685349,229
0,1690758000.0,0.34458153024216315,230
1,1690761600.0,-0.28481087116309933,230
2,1690765200.0,-0.5124804683656389,230
3,1690768800.0,-0.7121415035221715,230
4,1690772400.0,-0.7107410754198712,230
5,1690776000.0,-0.6586251438985523,230
6,1690779600.0,-0.3549323068568516,230
7,1690783200.0,-0.08304919385311596,230
8,1690786800.0,0.24255033993171082,230
9,1690790400.0,0.7924184312420623,230
10,1690794000.0,1.2838842594572994,230
11,1690797600.0,0.9047527711622964,230
12,1690801200.0,0.8711424967070883,230
13,1690804800.0,1.0025826771658475,230
14,1690808400.0,0.9787753994267417,230
15,1690812000.0,0.905953138107125,230
16,1690815600.0,1.2632623653511799,230
17,1690819200.0,1.4925324518134926,230
18,1690822800.0,1.4868307088255557,230
19,1690826400.0,1.026112025352058,230
20,1690830000.0,0.5097320157348663,230
21,1690833600.0,0.3700893278197765,230
22,1690837200.0,0.2589553548443719,230
23,1690840800.0,0.5858552861527634,230
0,1690758000.0,-0.2506563620277084,231
1,1690761600.0,-0.4387710279696942,231
2,1690765200.0,-0.7475593496967571,231
3,1690768800.0,-0.7986452209429924,231
4,1690772400.0,-0.875284812183323,231
5,1690776000.0,-0.8748912551252171,231
6,1690779600.0,-0.829977525272871,231
7,1690783200.0,-0.6094100991605687,231
8,1690786800.0,-0.5305860031168076,231
9,1690790400.0,-0.39404426314252505,231
10,1690794000.0,-0.24099747767684612,231
11,1690797600.0,-0.14736885598019545,231
12,1690801200.0,-0.12946338238649835,231
13,1690804800.0,-0.09395252693531139,231
14,1690808400.0,0.01258003941824937,231
15,1690812000.0,0.04248918246023498,231
16,1690815600.0,0.0499914758654153,231
17,1690819200.0,-0.005725556490390613,231
18,1690822800.0,-0.02809218307118127,231
19,1690826400.0,-0.012887535103349113,231
20,1690830000.0,-0.0034248531794686694,231
21,1690833600.0,-0.07004521861747011,231
22,1690837200.0,-0.08695038642380981,231
23,1690840800.0,-0.07886909452935004,231
0,1690758000.0,-0.28010943396251964,232
1,1690761600.0,-0.6014470574734546,232
2,1690765200.0,-0.7433510440877216,232
3,1690768800.0,-0.8429815005085164,232
4,1690772400.0,-0.8668888088263582,232
5,1690776000.0,-0.8055700640613511,232
6,1690779600.0,-0.6546239207491223,232
7,1690783200.0,-0.43595707563279923,232
8,1690786800.0,0.27536136357483976,232
9,1690790400.0,0.5053058535390493,232
10,1690794000.0,1.0263899549049529,232
11,1690797600.0,1.1180179650268882,232
12,1690801200.0,1.4739267641686438,232
13,1690804800.0,1.4880310757703832,232
14,1690808400.0,1.609068076040626,232
15,1690812000.0,1.8019270318431293,232
16,1690815600.0,1.7679166350729782,232
17,1690819200.0,2.0044889537829995,232
18,1690822800.0,2.107420419302074,232
19,1690826400.0,1.9408695057070693,232
20,1690830000.0,1.383399090412801,232
21,1690833600.0,1.4060979429349734,232
22,1690837200.0,0.9552643412672491,232
23,1690840800.0,0.5969586803924299,232
0,1690758000.0,-0.7355486589463341,233
1,1690761600.0,-0.8349790542096572,233
2,1690765200.0,-0.8655884113027942,233
3,1690768800.0,-0.8402806748826521,233
4,1690772400.0,-0.9040001535373168,233
5,1690776000.0,-0.9113023857850259,233
6,1690779600.0,-0.901999541962602,233
7,1690783200.0,-0.8508116763910052,233
8,1690786800.0,-0.8220751095527477,233
9,1690790400.0,-0.7642574350434909,233
10,1690794000.0,-0.7147422985693005,233
11,1690797600.0,-0.6815321464290355,233
12,1690801200.0,-0.5913045644094,233
13,1690804800.0,-0.5778004362800752,233
14,1690808400.0,-0.5919047478818145,233
15,1690812000.0,-0.5447903452972814,233
16,1690815600.0,-0.5822017817444478,233
17,1690819200.0,-0.6869337976807657,233
18,1690822800.0,-0.6336174992146179,233
19,1690826400.0,-0.6278157256479447,233
20,1690830000.0,-0.6523232174382007,233
21,1690833600.0,-0.6672277736698257,233
22,1690837200.0,-0.6542237984341795,233
23,1690840800.0,-0.6784311984882282,233
0,1690758000.0,-0.4451287420688499,234
1,1690761600.0,-0.6175629424668283,234
2,1690765200.0,-0.7681586276141849,234
3,1690768800.0,-0.8272766996470053,234
4,1690772400.0,-0.8536847724332405,234
5,1690776000.0,-0.8138726020964165,234
6,1690779600.0,-0.7122415341009075,234
7,1690783200.0,-0.5024774104920648,234
8,1690786800.0,-0.2680057339354953,234
9,1690790400.0,-0.04193662599272776,234
10,1690794000.0,0.04468985519242127,234
11,1690797600.0,0.08460205610798066,234
12,1690801200.0,0.12451425702353998,234
13,1690804800.0,0.17542982160003057,234
14,1690808400.0,0.30777027726741196,234
15,1690812000.0,0.3298770351680098,234
16,1690815600.0,0.2947663020317659,234
17,1690819200.0,0.45851635942216884,234
18,1690822800.0,0.4486133321273309,234
19,1690826400.0,0.3930963609289962,234
20,1690830000.0,0.137604099156921,234
21,1690833600.0,0.08620254536775247,234
22,1690837200.0,0.1652314615772262,234
23,1690840800.0,-0.042793565847745435,234
0,1690758000.0,0.019482149351015284,236
1,1690761600.0,-0.416951265673009,236
2,1690765200.0,-0.7414504630917428,236
3,1690768800.0,-0.8182739475607892,236
4,1690772400.0,-0.8611870658384208,236
5,1690776000.0,-0.8131723880452668,236
6,1690779600.0,-0.7743605234958012,236
7,1690783200.0,-0.5299858196443926,236
8,1690786800.0,-0.24349824214523952,236
9,1690790400.0,-0.09055148725829638,236
10,1690794000.0,0.12671492975572626,236
11,1690797600.0,1.0418674368356131,236
12,1690801200.0,0.9647711184037383,236
13,1690804800.0,1.1620314196706139,236
14,1690808400.0,1.2367542619862104,236
15,1690812000.0,1.2241504090655073,236
16,1690815600.0,1.2530592463201353,236
17,1690819200.0,1.4249117805881322,236
18,1690822800.0,1.1020130724291703,236
19,1690826400.0,1.0126857656181563,236
20,1690830000.0,0.7205964757098018,236
21,1690833600.0,0.49052614461760496,236
22,1690837200.0,0.6723817367591771,236
23,1690840800.0,0.31347202025534876,236
0,1690758000.0,-0.3499307779200646,237
1,1690761600.0,-0.6849851145899309,237
2,1690765200.0,-0.8144727855688312,237
3,1690768800.0,-0.837479818678051,237
4,1690772400.0,-0.8814932733217757,237
5,1690776000.0,-0.8380800021504655,237
6,1690779600.0,-0.5089793981098877,237
7,1690783200.0,0.22806435372950543,237
8,1690786800.0,1.114934458722364,237
9,1690790400.0,1.4192100376001957,237
10,1690794000.0,2.0371989530295833,237
11,1690797600.0,2.691699029697517,237
12,1690801200.0,2.8619510747057437,237
13,1690804800.0,2.929071593037423,237
14,1690808400.0,4.3260558819631445,237
15,1690812000.0,4.266480430734241,237
16,1690815600.0,4.1317392411772005,237
17,1690819200.0,4.329899817652698,237
18,1690822800.0,4.299190429980827,237
19,1690826400.0,3.6893039914290306,237
20,1690830000.0,1.7694955108059955,237
21,1690833600.0,1.6740778707292645,237
22,1690837200.0,1.147430260205503,237
23,1690840800.0,0.42066379270993187,237
0,1690758000.0,-0.14196720472846566,238
1,1690761600.0,-0.5768001304927184,238
2,1690765200.0,-0.785063795420525,238
3,1690768800.0,-0.8394804302527659,238
4,1690772400.0,-0.8956976155022504,238
5,1690776000.0,-0.8078707673722733,238
6,1690779600.0,-0.5455905899271679,238
7,1690783200.0,0.007293721204293575,238
8,1690786800.0,1.2368426816573004,238
9,1690790400.0,1.9087840375586755,238
10,1690794000.0,2.4666947462655844,238
11,1690797600.0,2.5676611120652035,238
12,1690801200.0,2.670292485848072,238
13,1690804800.0,2.7274099463061785,238
14,1690808400.0,2.982587952661046,238
15,1690812000.0,2.9428758129029577,238
16,1690815600.0,2.859350279658616,238
17,1690819200.0,2.5534567698847286,238
18,1690822800.0,2.5407528863852895,238
19,1690826400.0,2.2455626485361257,238
20,1690830000.0,1.5207410750169688,238
21,1690833600.0,1.8927265413632004,238
22,1690837200.0,1.6666416568448048,238
23,1690840800.0,0.5291422611487232,238
0,1690758000.0,-0.465766188096049,239
1,1690761600.0,-0.6861665568056025,239
2,1690765200.0,-0.7995682293372068,239
3,1690768800.0,-0.831978136847585,239
4,1690772400.0,-0.8574859344251986,239
5,1690776000.0,-0.8081708591084802,239
6,1690779600.0,-0.6647270092014311,239
7,1690783200.0,-0.33392588532234646,239
8,1690786800.0,-0.010364071830743856,239
9,1690790400.0,0.20392412662541848,239
10,1690794000.0,0.5863447630171864,239
11,1690797600.0,0.7817236944405491,239
12,1690801200.0,0.8807454322657187,239
13,1690804800.0,0.9108546364651753,239
14,1690808400.0,0.9944802002882526,239
15,1690812000.0,1.0791060698986872,239
16,1690815600.0,1.0661020946630413,239
17,1690819200.0,1.2741656984333753,239
18,1690822800.0,1.3830989986765945,239
19,1690826400.0,1.0596001070452181,239
20,1690830000.0,0.7388421906667589,239
21,1690833600.0,0.8501360751725829,239
22,1690837200.0,0.5919707687428172,239
23,1690840800.0,0.12576948887613093,239
0,1690758000.0,-0.09025139552208913,243
1,1690761600.0,-0.4707677170328359,243
2,1690765200.0,-0.5745994577605319,243
3,1690768800.0,-0.7453516556624368,243
4,1690772400.0,-0.7480524812883016,243
5,1690776000.0,-0.7610564565239476,243
6,1690779600.0,-0.5506921494426905,243
7,1690783200.0,-0.22739331896878584,243
8,1690786800.0,0.039473978300513766,243
9,1690790400.0,0.1826177364713546,243
10,1690794000.0,0.41288172300213066,243
11,1690797600.0,0.47472131317735833,243
12,1690801200.0,0.540541433985474,243
13,1690804800.0,0.5147335446716537,243
14,1690808400.0,0.6487745201775419,243
15,1690812000.0,0.8266288891696842,243
16,1690815600.0,0.7963196238127555,243
17,1690819200.0,1.043295122711293,243
18,1690822800.0,1.1502278113797955,243
19,1690826400.0,1.1321222766286272,243
20,1690830000.0,1.1764358230085594,243
21,1690833600.0,1.1873391560907554,243
22,1690837200.0,1.1069145707872217,243
23,1690840800.0,0.5977589250223163,243
0,1690758000.0,-0.777561502015344,244
1,1690761600.0,-0.8462825096067961,244
2,1690765200.0,-0.8427814393510457,244
3,1690768800.0,-0.8618872798895719,244
4,1690772400.0,-0.9045003064309959,244
5,1690776000.0,-0.9115024469424966,244
6,1690779600.0,-0.9120025998361764,244
7,1690783200.0,-0.9009992361752444,244
8,1690786800.0,-0.894497248557422,244
9,1690790400.0,-0.8919964840890287,244
10,1690794000.0,-0.8975981964982298,244
11,1690797600.0,-0.8894957196206351,244
12,1690801200.0,-0.8785923865384399,244
13,1690804800.0,-0.846282509606796,244
14,1690808400.0,-0.8399805831464449,244
15,1690812000.0,-0.8445819897682885,244
16,1690815600.0,-0.8462825096067961,244
17,1690819200.0,-0.8421812558786307,244
18,1690822800.0,-0.8171736111946969,244
19,1690826400.0,-0.8137725715176813,244
20,1690830000.0,-0.80817085910848,244
21,1690833600.0,-0.7902958443210187,244
22,1690837200.0,-0.7832423544875815,244
23,1690840800.0,-0.7785618078027013,244
0,1690758000.0,-0.7493528788118661,246
1,1690761600.0,-0.8341788095797713,246
2,1690765200.0,-0.83257832032,246
3,1690768800.0,-0.8396804914102374,246
4,1690772400.0,-0.8799928146407396,246
5,1690776000.0,-0.8836939460539615,246
6,1690779600.0,-0.8481706967490739,246
7,1690783200.0,-0.7845340091158512,246
8,1690786800.0,-0.7549545912210672,246
9,1690790400.0,-0.7703104615915419,246
10,1690794000.0,-0.8316780451113789,246
11,1690797600.0,-0.8479830294453041,246
12,1690801200.0,-0.7885648656762756,246
13,1690804800.0,-0.7857640094716748,246
14,1690808400.0,-0.7803623582199452,246
15,1690812000.0,-0.7809625416923597,246
16,1690815600.0,-0.7821629086371885,246
17,1690819200.0,-0.8016688714906568,246
18,1690822800.0,-0.8153730607774529,246
19,1690826400.0,-0.8146728467263026,246
20,1690830000.0,-0.8066704004274435,246
21,1690833600.0,-0.7862260322923609,246
22,1690837200.0,-0.7660514594136957,246
23,1690840800.0,-0.737008652417891,246
0,1690758000.0,-0.40556182230140336,249
1,1690761600.0,-0.5266922109711193,249
2,1690765200.0,-0.5951771215520517,249
3,1690768800.0,-0.5255844741800202,249
4,1690772400.0,-0.7231448671831022,249
5,1690776000.0,-0.867989145192451,249
6,1690779600.0,-0.8208747426079189,249
7,1690783200.0,-0.7175952043345147,249
8,1690786800.0,-0.4918741691460767,249
9,1690790400.0,-0.4021467400201197,249
10,1690794000.0,0.05779386100680289,249
11,1690797600.0,0.35108351785998626,249
12,1690801200.0,0.48514989869643443,249
13,1690804800.0,0.5206353488170622,249
14,1690808400.0,0.5930742733736489,249
15,1690812000.0,0.7864165965179177,249
16,1690815600.0,0.8162257089811676,249
17,1690819200.0,0.8756438727501957,249
18,1690822800.0,1.200243100747665,249
19,1690826400.0,1.1302216956326485,249
20,1690830000.0,0.5901579880896503,249
21,1690833600.0,0.41760385271925177,249
22,1690837200.0,-0.04273687062261365,249
23,1690840800.0,-0.060742374795046454,249
0,1690758000.0,0.48702229991545526,261
1,1690761600.0,-0.19108221888771296,261
2,1690765200.0,-0.4471133812496173,261
3,1690768800.0,-0.631136852903621,261
4,1690772400.0,-0.774960706968215,261
5,1690776000.0,-0.8780922336447604,261
6,1690779600.0,-0.7823629697946596,261
7,1690783200.0,-0.6920353571962883,261
8,1690786800.0,-0.5574942287967207,261
9,1690790400.0,-0.44095860456958613,261
10,1690794000.0,-0.22479252392165644,261
11,1690797600.0,-0.0863502029513954,261
12,1690801200.0,0.014080498099285448,261
13,1690804800.0,0.013780406363078241,261
14,1690808400.0,0.22834599775123607,261
15,1690812000.0,0.22974642585353636,261
16,1690815600.0,0.22134385723973432,261
17,1690819200.0,0.44601253708020133,261
18,1690822800.0,0.831930509842678,261
19,1690826400.0,0.8910485818754995,261
20,1690830000.0,0.8746435669628384,261
21,1690833600.0,0.8532370231133903,261
22,1690837200.0,0.8006818080767256,261
23,1690840800.0,0.8640311635242087,261
0,1690758000.0,-0.7144422068330936,262
1,1690761600.0,-0.8234755376550477,262
2,1690765200.0,-0.8401806443039161,262
3,1690768800.0,-0.8638878914642864,262
4,1690772400.0,-0.9056006427970884,262
5,1690776000.0,-0.902699756013753,262
6,1690779600.0,-0.8929967898763859,262
7,1690783200.0,-0.8439818062958742,262
8,1690786800.0,-0.6886404790447846,262
9,1690790400.0,-0.6601256025795877,262
10,1690794000.0,-0.5232837708690985,262
11,1690797600.0,-0.45199205768680834,262
12,1690801200.0,-0.4415587880420005,262
13,1690804800.0,-0.3878423672609093,262
14,1690808400.0,-0.406648116063228,262
15,1690812000.0,-0.4095367529925688,262
16,1690815600.0,-0.38354105237527253,262
17,1690819200.0,-0.42565392602301805,262
18,1690822800.0,-0.47056765587536475,262
19,1690826400.0,-0.5235838626053054,262
20,1690830000.0,-0.5315863089041645,262
21,1690833600.0,-0.5098796733185097,262
22,1690837200.0,-0.4958753922955064,262
23,1690840800.0,-0.6845788483942905,262
0,1690758000.0,-0.604308539645046,263
1,1690761600.0,-0.7303470688520756,263
2,1690765200.0,-0.8160732748286034,263
3,1690768800.0,-0.8394804302527659,263
4,1690772400.0,-0.8489833352326609,263
5,1690776000.0,-0.8310350977142942,263
6,1690779600.0,-0.5884036776260638,263
7,1690783200.0,-0.4335563417431414,263
8,1690786800.0,-0.2986150910286312,263
9,1690790400.0,-0.14726882540145977,263
10,1690794000.0,0.10380792722524228,263
11,1690797600.0,0.17242890423795842,263
12,1690801200.0,0.17452954639140897,263
13,1690804800.0,0.1528229108057539,263
14,1690808400.0,0.1634261521517421,263
15,1690812000.0,0.6554765689528366,263
16,1690815600.0,0.6715814921292906,263
17,1690819200.0,0.7513058633816735,263
18,1690822800.0,0.7955193791828697,263
19,1690826400.0,0.711793784781057,263
20,1690830000.0,0.37669134601633547,263
21,1690833600.0,0.40540012211349225,263
22,1690837200.0,0.04458982461368547,263
23,1690840800.0,-0.21247526083362486,263
